NAME	TITLE	SCORE	
NKTR		1.5830156	
IDH3B		1.5829699	
ZCCHC17		1.5801156	
NDUFA3		1.5798042	
PLPP6		1.5789068	
LUC7L2		1.5783645	
RLF		1.5769721	
KHNYN		1.5764673	
ZCCHC4		1.5758922	
SYNE3		1.5747118	
DTX4		1.57467	
HCLS1		1.57465	
CCDC66		1.5742484	
DUOX1		1.5730065	
ZFP69		1.5729296	
CDK10		1.5715051	
ALDH18A1		1.5714124	
TSTD2		1.5704036	
ERP29		1.5692257	
MUTYH		1.5686855	
CYB5B		1.5683805	
TCP11L1		1.56781	
CHMP4B		1.5674287	
INIP		1.5673399	
SNX33		1.5670515	
ANKRD42		1.5669638	
COMMD7		1.566547	
MPZL3		1.5663368	
C12orf43		1.5662807	
GOLGA8B		1.5658525	
SLC35E2B		1.565217	
LINC01284		1.5649432	
KIF22		1.5644625	
TRMU		1.5644329	
SLC16A7		1.5632993	
SNTB2		1.562137	
COG5		1.5618211	
MFSD3		1.561112	
CCDC15		1.5608475	
FBXL12		1.5605155	
USP21		1.560078	
ERAP2		1.5592698	
STAG1		1.5579703	
TMEM243		1.5576102	
FBXO41		1.5575435	
TRAPPC12		1.5564976	
CCDC102B		1.5560894	
APRT		1.5559326	
PDP1		1.5550404	
DENR		1.5544813	
HTT		1.5544263	
RRS1		1.554022	
DNAJC24		1.553439	
FAM106A		1.5533124	
CDK9		1.5532333	
MTOR		1.5528316	
ARL6		1.5524942	
SNRNP35		1.5521493	
RPL34		1.5521404	
RASAL3		1.5521077	
ZNF142		1.5515087	
YWHAQ		1.5507425	
CCDC57		1.5500149	
SORCS3		1.5498084	
KDM4A		1.5493106	
CCDC137		1.5491219	
RBM45		1.5490932	
ARPP19		1.5489548	
MPND		1.548921	
NSUN4		1.5487444	
BANF1		1.5487356	
RBAK		1.5469934	
SNRNP70		1.5459774	
AKAP6		1.5458759	
PIP5K1C		1.5455055	
AASDH		1.5447463	
WASHC2A		1.5447267	
UBE2E3		1.5440545	
FBXL14		1.5430387	
CBFB		1.5420232	
FUS		1.5411904	
ERCC3		1.5400108	
GOPC		1.5394905	
BOLA1		1.5394102	
FZD3		1.5391879	
PSKH1		1.5384161	
RPL35		1.5381619	
CXorf56		1.5380708	
PSD4		1.5379626	
PCNT		1.5377303	
TRIM59		1.5372784	
PHLDA1		1.5359538	
WDR53		1.5355529	
GSTA4		1.534759	
BEX4		1.5339295	
ZNF136		1.5330586	
ZFHX3		1.5327243	
SLC25A5		1.5325099	
SRSF4		1.5321494	
NME7		1.5310845	
GTF2H3		1.5309997	
CDK2AP2		1.5303673	
ZNF582		1.5303571	
XRCC5		1.5293629	
CPLANE1		1.5290023	
KLHL6		1.5279133	
YPEL2		1.527257	
SLC44A2		1.5265138	
PEX14		1.5259838	
RINT1		1.5254701	
FRY		1.5248471	
MIS18BP1		1.524504	
NR4A1		1.5241162	
ATP6V1E2		1.5238312	
CDC42BPG		1.5228735	
CYP4V2		1.5228425	
TGS1		1.5226331	
CARHSP1		1.5224189	
FABP3		1.5220312	
CYP3A5		1.5220027	
GOLGA6L9		1.5218349	
SPPL2B		1.5215737	
SLC25A17		1.5214298	
RALGAPB		1.5211647	
CDC42BPA		1.5203257	
CD9		1.5200179	
LOC105371286		1.5199766	
ALKAL2		1.5197968	
EDC3		1.5194304	
KRT72		1.5178392	
TRNAU1AP		1.5169578	
GCAT		1.5166748	
SPNS2		1.5166483	
CDK11B		1.5142235	
SPRY1		1.5136735	
NPHP3		1.5134051	
HLA-DRA		1.5132942	
GALNT10		1.5132613	
DSTYK		1.5130836	
PAFAH1B1		1.5118973	
SMAD4		1.5113083	
BTG2		1.5103526	
GIN1		1.5102504	
CRYBG3		1.5091437	
ZNF487		1.508711	
SCAF1		1.507033	
CRAMP1		1.5069969	
FASTK		1.5066004	
ADCY9		1.5062919	
MSANTD4		1.5062588	
C12orf57		1.5061624	
STAM		1.5056255	
MYH11		1.5049849	
C2orf15		1.5045805	
ZMYM6		1.5044967	
TNS2		1.504293	
MEX3C		1.5038877	
HS3ST1		1.5031759	
THUMPD2		1.5019137	
SMARCD1		1.5002686	
CPM		1.4991219	
SNRNP40		1.4984833	
FLYWCH2		1.498408	
CALCOCO1		1.4973567	
ZNF680		1.4966532	
RUFY3		1.4962308	
COL5A3		1.4960756	
RASSF6		1.4960221	
PGAM5		1.4957281	
DSTN		1.4954693	
ZMAT2		1.4951	
ZNF485		1.4950594	
BTBD6		1.4945782	
TXN2		1.4944643	
GOLT1B		1.4943389	
RAD54L2		1.4938251	
ATG4C		1.4915384	
SPIN4		1.4910463	
ZRSR2		1.4906185	
CCDC71		1.4903064	
KEL		1.4902146	
TNFRSF11A		1.4895593	
MBD3		1.4891783	
SUSD3		1.4891264	
NEMF		1.4890093	
SCRN2		1.4886076	
KIF21A		1.4882255	
NFIC		1.4881016	
AHI1		1.4880211	
SCAMP4		1.487984	
LOC100505549		1.4878805	
NCR3		1.4867852	
ZNF346		1.4867291	
ATP2B4		1.4866236	
FAM167A		1.4865068	
DHX16		1.4863251	
MAK16		1.4859159	
MIR3680-1		1.4854261	
YDJC		1.4845046	
PDE7B		1.483844	
TALDO1		1.4835947	
IL7		1.4835497	
BAP1		1.4799718	
SLC35A3		1.4789827	
DHRS4L2		1.4776064	
EVC		1.4772826	
LOC107986114		1.4772017	
PROCA1		1.476785	
ISOC1		1.4765728	
SMIM12		1.476438	
RPL26		1.4742023	
ZNF132		1.4739901	
BUD23		1.4735624	
CDCA4		1.4733021	
GPM6B		1.4724844	
TELO2		1.4724225	
MTO1		1.4724207	
DTD2		1.4718801	
CA1		1.4714339	
RAD51C		1.4708552	
C17orf75		1.4706053	
APPL1		1.468987	
LPIN2		1.4689004	
SNHG20		1.4671414	
HBA1		1.46643	
PNO1		1.4655769	
ELOB		1.4641463	
RNF167		1.4615335	
AP1S2		1.4612088	
SBK1		1.4603844	
ZCCHC3		1.460206	
RIMS3		1.4599402	
CCNQ		1.4594023	
SLC25A29		1.4573522	
NADK2		1.4564927	
MID1IP1		1.4559748	
CYTH3		1.455845	
C19orf53		1.4544624	
FAM229A		1.4537396	
ACTR5		1.4534197	
SPRYD7		1.4506694	
MIR766		1.4506108	
WDR18		1.4505748	
DNPH1		1.4496918	
NAT9		1.4480691	
CIC		1.4480305	
SH3BP4		1.4478312	
LOC102724250		1.4478178	
APBA1		1.4471538	
STKLD1		1.4445839	
ALG13		1.4440274	
MRPL52		1.443663	
CHST10		1.4423584	
ZSCAN26		1.442328	
EIF5A2		1.4409084	
VPS53		1.4403785	
NMNAT3		1.4400663	
SIAH2		1.4397848	
ATXN10		1.4397125	
EPM2AIP1		1.4395796	
MED29		1.4394298	
DHX32		1.4386169	
LIG3		1.4377699	
LRRC57		1.437296	
PUM3		1.4370983	
HIRIP3		1.4361501	
OTUD4		1.43588	
ZNF791		1.4356076	
BRMS1L		1.4355636	
FASTKD5		1.4355147	
LRRC28		1.4353584	
MYO1C		1.4350717	
DTWD2		1.4348608	
SMG1P7		1.4347105	
LOC105376731		1.4342959	
ERC1		1.4337153	
ZNF354B		1.433119	
UTP15		1.4324769	
PAF1		1.4324348	
ZFP37		1.4320778	
METAP2		1.4310416	
WDR73		1.4304467	
TRAPPC2B		1.4298456	
CRYL1		1.4296342	
NUDT9		1.4291298	
PLEC		1.4284774	
MBOAT4		1.427972	
EID1		1.4258788	
ZNF34		1.4252613	
CA5BP1		1.4247221	
LMLN		1.4245987	
RBM12B		1.4235516	
CPTP		1.4224482	
TMEM126A		1.4218802	
SCMH1		1.4215962	
PEX7		1.4207072	
G6PC3		1.4206688	
RNF32		1.4204177	
TRIM3		1.4201072	
ARSK		1.4197292	
TTC19		1.4190317	
C9orf40		1.4181741	
BEX5		1.4173423	
THSD7A		1.4171544	
REEP6		1.4162397	
SLBP		1.4161792	
PRDM15		1.4157006	
POGZ		1.4155873	
PBDC1		1.4154818	
ZNF284		1.4153216	
TBC1D9B		1.4149301	
LSM8		1.4147538	
TATDN2		1.4146161	
RNF41		1.414077	
TESK1		1.4135096	
MAP2K1		1.4132828	
THBS4		1.4132364	
SLC26A2		1.4127955	
HCCS		1.412398	
DRC3		1.412048	
MAPK9		1.4106183	
ZNF430		1.4094262	
WDR12		1.4066736	
NSD3		1.404487	
NR2C2		1.4044634	
SUSD2		1.4029373	
PYGB		1.4027683	
PLCXD2		1.4020427	
COG7		1.4019108	
PAFAH1B2		1.4017369	
PPP1R15A		1.4015977	
ARMCX5		1.4006711	
THADA		1.3990993	
INPP1		1.3977818	
SF3B1		1.3959529	
ANXA2R		1.3953854	
FUT11		1.3946736	
DNAJC27		1.3944381	
SLAMF6		1.3943466	
TTC30A		1.3942811	
TAOK3		1.3935775	
ARHGEF5		1.3933843	
BBIP1		1.3931016	
HYKK		1.3913852	
SRFBP1		1.3911979	
LYG2		1.390068	
CDIN1		1.3897206	
PDCD2		1.3893273	
PANK1		1.3891835	
HSPA4		1.3882273	
SCARF2		1.3880664	
C11orf65		1.3880326	
HLA-DQB2		1.3877821	
PPIP5K1		1.386948	
CPSF4		1.3867831	
ZNF428		1.3863606	
POLA1		1.3855237	
RPS4Y1		1.3851331	
DPEP2		1.3849796	
CHTF8		1.3846163	
DERPC		1.3846163	
PDHB		1.3841723	
NAA15		1.3836504	
KAT5		1.3831095	
GPS1		1.3825476	
NHLRC2		1.3823473	
ANTXR2		1.3807534	
NEU3		1.3791878	
BOD1		1.378097	
NBR1		1.3768704	
ELP5		1.3744085	
THTPA		1.3734145	
ENOX2		1.3719392	
ZNF497		1.3717953	
AK1		1.3716723	
ZNF519		1.3708789	
RAB40C		1.3708185	
ERCC8		1.3706962	
ZNF580		1.3690027	
PPP4C		1.3671368	
HAVCR1		1.3668247	
RNF19A		1.3664148	
LRRC41		1.3661367	
OR2A1		1.3657037	
DPY19L4		1.3650306	
NOC4L		1.3641802	
SNX25		1.3627238	
CSTF1		1.3615736	
UBE2Q2		1.3612385	
TMEM129		1.3608738	
TOMM40		1.360254	
NEK1		1.3602068	
KXD1		1.3590535	
SGTA		1.3590516	
CLNS1A		1.3590494	
PDE6B		1.3589679	
MAMDC4		1.3582851	
ALDH1B1		1.357979	
ASB16		1.3575733	
AATF		1.3573925	
MACROD1		1.3572246	
OTUD7A		1.3568532	
YY2		1.355933	
RARRES1		1.355419	
GLIS3		1.3552989	
ZDHHC8		1.3540549	
ALDH3A2		1.353341	
FBXL3		1.3532584	
TBL1X		1.352664	
MCOLN3		1.3521259	
KMT5C		1.351076	
ZNF584		1.3510187	
SLC38A9		1.3506672	
DNAJC8		1.3506641	
TMEM200A		1.3504813	
EIF3M		1.3503296	
SLC39A13		1.3499017	
CCN3		1.3490411	
TFIP11		1.3489945	
MAB21L2		1.3483498	
TRIP11		1.3481822	
ODR4		1.347783	
NPRL2		1.3466524	
ZNF251		1.3463116	
PYCR3		1.3459479	
ATP8B1		1.3453588	
TBCE		1.3426381	
COMMD10		1.3424386	
ZNF710		1.3420827	
WNT10A		1.3411099	
SAAL1		1.3410382	
VPS13C		1.3408163	
BBS1		1.3401518	
RBM27		1.3398616	
DPH6		1.3396679	
OTUD1		1.3391559	
OLIG2		1.3386679	
ATP8A1		1.3379678	
MBTPS2		1.3365815	
ATXN3		1.3363621	
LMNTD2		1.3356881	
SHLD2		1.3350312	
MIS12		1.3339136	
DIDO1		1.3335696	
ABHD14A		1.3329852	
CLN6		1.3329662	
XKRX		1.3328799	
DNHD1		1.33188	
SFT2D2		1.3311874	
DNPEP		1.3308702	
TAS2R43		1.3296233	
TAS2R45		1.3296233	
CEP57		1.3290963	
ARL13B		1.3278496	
ZP3		1.3276635	
MCAT		1.3272369	
CD47		1.326684	
ZNF816		1.3249198	
PEG10		1.3246199	
ZNF296		1.3244263	
LDHD		1.3242918	
RBBP5		1.3242507	
AGAP6		1.323289	
GPR22		1.322693	
NOC3L		1.3217999	
TXNIP		1.321559	
DHX8		1.3197582	
RBM17		1.3196284	
LRRC58		1.3191869	
EIF2B1		1.3187817	
PLEKHH2		1.3166298	
PFN1		1.3157353	
PHACTR4		1.3155072	
CPSF1		1.315027	
G2E3		1.3149762	
KCNAB1		1.3145958	
SHQ1		1.3130658	
TIMM44		1.3126824	
HMGA1		1.3120912	
CYP2D6		1.3117117	
LOC107987478		1.3117117	
LOC107987479		1.3117117	
SEMA4F		1.3100804	
FUT8		1.3091551	
ZNF292		1.3088752	
BSN		1.3087213	
C22orf46		1.3087182	
UBA2		1.3079765	
ARID1B		1.3079667	
KSR1		1.3078966	
PDE4D		1.3051695	
GGA1		1.3049457	
SNRNP48		1.303089	
HM13		1.3026733	
MAGT1		1.3023475	
TMA7		1.3020922	
PIAS3		1.3018599	
DAPK3		1.300978	
LNPEP		1.3006847	
NRROS		1.3001996	
PFKM		1.2997049	
GPRIN3		1.2995212	
MRPL4		1.2991593	
PAXBP1		1.2989528	
SLC41A2		1.2979428	
ARHGAP1		1.2979069	
LIN7C		1.2978743	
ZNF280D		1.2969744	
ILF3-DT		1.2964928	
ASTE1		1.2963123	
MOB1B		1.2961625	
PNN		1.2953628	
TRPM7		1.29507	
HSPA14		1.2924235	
WDR70		1.2917476	
RBM10		1.2917185	
TAS2R30		1.2916005	
PBRM1		1.2914133	
COPZ1		1.291116	
GNB1		1.2904134	
CARD9		1.2902375	
BET1		1.288793	
C6orf136		1.2886075	
SAP18		1.2872225	
ARL16		1.2868259	
HAGHL		1.2865956	
NSUN6		1.2855476	
SREK1IP1		1.2853603	
ANGPT2		1.2852064	
GRIK4		1.2848346	
CASC3		1.2843647	
GATC		1.2840958	
DNAJC18		1.2832754	
DDX21		1.2830917	
USF2		1.2819638	
DUS3L		1.2818077	
HDLBP		1.2806593	
SLC13A4		1.2806581	
COX2		1.2804538	
RAVER1		1.2803628	
TFB1M		1.2802348	
ETV3		1.2797781	
RSPH3		1.2794281	
CTTNBP2NL		1.2793479	
POLR2M		1.2791649	
MTMR7		1.2780057	
USP37		1.2768414	
TRMT2A		1.2768061	
MSC		1.2765896	
WDTC1		1.2763263	
SLC25A3		1.2741793	
ADGRG5		1.2739816	
ATP5F1E		1.2739698	
PNP		1.2737583	
CA11		1.2727982	
LMNA		1.2724648	
FURIN		1.2722399	
UFM1		1.2718227	
MMACHC		1.2706002	
SNRPA		1.270597	
ZGPAT		1.2705089	
IKBKE		1.270065	
HUS1		1.2693418	
ZBTB38		1.2685276	
PNPLA6		1.2677921	
TMEM160		1.2669986	
UBR4		1.2668285	
POP7		1.2665538	
PRDM4		1.2662108	
CAPN12		1.265239	
PCCA		1.26514	
ABRAXAS2		1.2639098	
TUBA3D		1.2634577	
IMMP2L		1.2616768	
ZNF37A		1.2608865	
SRSF7		1.2599105	
LYPD6B		1.259611	
SYTL2		1.2583888	
RYK		1.2577542	
C2orf92		1.2563372	
BMF		1.2559855	
MLST8		1.2557203	
INTS9		1.255592	
DOP1A		1.2554171	
DAZAP2		1.2541304	
NTHL1		1.254011	
OTUD6B		1.2539325	
SURF2		1.2535019	
DCUN1D4		1.2521899	
STK11IP		1.2512633	
NUDCD1		1.2497215	
SMAD2		1.249082	
MDM2		1.2489873	
ZNF76		1.2478869	
NAA10		1.2472047	
PRPSAP1		1.2471381	
PFDN5		1.2463076	
EBAG9		1.245559	
ATP5F1A		1.2454025	
CYP4F22		1.2451478	
B3GAT3		1.2446725	
PLEKHG3		1.2443309	
SLC25A53		1.2439919	
EEF2KMT		1.2435704	
MINK1		1.2433485	
MSTO1		1.2418009	
TPRA1		1.2416358	
MRPL50		1.2404939	
LGALS12		1.2393259	
NOP16		1.2391084	
SMN1		1.2386928	
RITA1		1.2384548	
ULK3		1.238358	
SLC11A2		1.2382659	
CXCR5		1.2371076	
SYDE2		1.2370652	
MKRN2OS		1.2364622	
MEF2D		1.2364306	
RIOK2		1.2361078	
ACKR3		1.2359419	
ZPR1		1.2355747	
CDC27		1.2354554	
STX18		1.2350535	
NUP153		1.2346647	
ILKAP		1.2327466	
MECP2		1.2325914	
ICAM2		1.2322342	
ACVR1		1.2320341	
PPP4R4		1.231398	
KLHL7		1.2312254	
INO80C		1.2309248	
CD8B2		1.2304791	
LSM14B		1.2298571	
HHLA3		1.2294222	
NEDD8		1.2290684	
HDHD5		1.2280283	
FIZ1		1.2278688	
GINM1		1.2276694	
TEX264		1.2268134	
DOHH		1.2263649	
LENG8		1.2252061	
CD300H		1.2246009	
CEP20		1.2245305	
ZNF682		1.2239218	
MMS22L		1.223676	
DAGLA		1.223557	
SRP19		1.2235293	
CD101		1.2233189	
C19orf12		1.2220943	
FSCN2		1.2209144	
RBM14-RBM4		1.2185882	
ZNF174		1.2185699	
C7orf31		1.218125	
NUP62		1.2164608	
MED19		1.2158668	
CUL9		1.214911	
FDXACB1		1.2144061	
TMEM94		1.2142348	
TUBGCP2		1.2135823	
ATPAF1		1.2134056	
MRPS2		1.2128253	
FANCC		1.2122458	
PPWD1		1.2121127	
CARNMT1		1.2118566	
MATK		1.2117766	
PINK1		1.2116996	
GGPS1		1.2100912	
CFAP44		1.2100376	
PPP2R5E		1.2084943	
CRIM1		1.2080715	
ASPDH		1.2078606	
METTL23		1.2074556	
ITGA4		1.2051653	
PPAT		1.2050601	
RDM1		1.2042674	
CTH		1.204222	
PPFIBP1		1.2036064	
ACAP3		1.2030506	
TDRD6		1.202085	
MRPS18B		1.2019608	
ELP6		1.2014245	
DPY19L2		1.2012491	
ATF7IP		1.2009014	
MIER3		1.2006607	
PAK4		1.2006158	
CLIP3		1.1998758	
ZNF2		1.1997801	
C8orf44		1.1992155	
C8orf44-SGK3		1.1992155	
SGK3		1.1992155	
WDR20		1.1987892	
TASOR		1.1980635	
PPP1R14B		1.1978171	
MAP1LC3B		1.1978133	
PYROXD2		1.1969835	
UBE4B		1.195792	
ZNF808		1.1957824	
TEDC1		1.194878	
MPEG1		1.1943473	
RAB5C		1.1940305	
TFRC		1.1939397	
TMEM201		1.1935396	
PIGK		1.1930947	
SUGP1		1.1926298	
C2CD5		1.1923865	
ERVH48-1		1.1920404	
KIF2A		1.1919768	
NOTCH4		1.1910245	
TRAF7		1.1894823	
S1PR2		1.1889784	
NPR2		1.1886166	
FAM214B		1.188239	
SSBP1		1.1873304	
UPRT		1.1869053	
SCAT2		1.1866835	
CHST14		1.1844004	
TMEM53		1.1839871	
MRPS35		1.183408	
SUPT7L		1.1831852	
PLEKHA3		1.1831299	
MTMR8		1.182558	
TMEM104		1.1820202	
ARCN1		1.1813391	
MARCHF2		1.181243	
RNF121		1.1799358	
ULK2		1.1784897	
ROBO1		1.1776205	
THAP5		1.1767709	
GEMIN6		1.1764213	
PRKD3		1.1761773	
TTC30B		1.1761669	
METTL17		1.1761612	
STK38L		1.1759706	
CNOT2		1.1755255	
SEC24C		1.1750543	
HRAS		1.1749206	
FAAH2		1.1746436	
SPRYD4		1.1746264	
MRNIP		1.1745732	
IFT74		1.1742793	
MRPL18		1.1731297	
GAB3		1.1730405	
ATR		1.1728219	
RWDD2B		1.1727196	
MRPS6		1.172501	
SNHG1		1.172477	
FCRLA		1.1718006	
PPP1R12C		1.1716645	
GDAP1L1		1.1716467	
KAT6A		1.170435	
TGOLN2		1.1698045	
IPO13		1.1691389	
ITPA		1.1682982	
WDPCP		1.1680069	
ESCO1		1.1679236	
RHBDD1		1.1675411	
GSTZ1		1.16722	
SNAPC4		1.167015	
DEGS2		1.1664774	
AP1B1		1.1661063	
USP51		1.1651344	
GOLM1		1.1645459	
CARMIL1		1.1639788	
IQCB1		1.1637622	
SUPT3H		1.1636088	
DVL2		1.1633543	
SHMT2		1.1630583	
LLGL2		1.1630175	
EFHC2		1.1613605	
GNPNAT1		1.1599593	
ANKZF1		1.159605	
TTYH1		1.1589669	
TJAP1		1.158922	
DENND4C		1.1586605	
NUDT16L1		1.1575937	
GLYR1		1.1570476	
ZNHIT2		1.1569402	
NELFE		1.156805	
PLPP5		1.1564953	
PRKCZ		1.1559725	
FANCM		1.1552651	
PCMTD1		1.1550908	
PACRG		1.1541157	
HYPK		1.1536933	
ZSCAN16		1.1536176	
KIAA2026		1.1533135	
MAGOHB		1.1530275	
OSBPL10		1.1529455	
MAN1B1		1.1518785	
MFSD6L		1.1516633	
BCAP29		1.1507487	
SMPD2		1.1502389	
FAM222B		1.1500994	
ALG10		1.1495303	
AMFR		1.1491253	
PRIM1		1.1485057	
MAPKAP1		1.1482648	
ZYG11B		1.1481751	
SCP2		1.1473637	
CFDP1		1.146796	
ARFGAP1		1.1457152	
CALHM2		1.1454585	
VAC14		1.1454263	
TASOR2		1.1452953	
GRAMD4		1.1430525	
CSPP1		1.142923	
METTL15		1.1420845	
HDHD2		1.1420702	
GRK3		1.141904	
SEPHS1		1.1418911	
PPP2R1B		1.1412543	
TMEM222		1.1411694	
SUDS3		1.140491	
CEP112		1.1402766	
PAK2		1.1397737	
ACIN1		1.1397614	
SC5D		1.1392992	
HDHD3		1.1391047	
CCSAP		1.1390032	
ARFIP2		1.1388527	
ZNF280B		1.1384414	
SRF		1.1382878	
PSMD3		1.1376472	
APOLD1		1.1374601	
PPP2R3A		1.1368185	
DARS1		1.1362139	
VASN		1.1359786	
URM1		1.1357179	
NCEH1		1.1356246	
CMTM8		1.1343168	
AP1AR		1.1337552	
KBTBD3		1.1332462	
ZNF514		1.1329281	
TAF5		1.1321075	
TRMT10C		1.1320715	
ACE		1.1318316	
SETD4		1.1317607	
TMEM65		1.1316113	
ARRDC1		1.1313806	
TFB2M		1.130594	
NOC2L		1.1295229	
PRRT3		1.1293094	
ARNT		1.1285961	
CSKMT		1.1279944	
SGPP1		1.1278586	
HS2ST1		1.1275895	
TIMM21		1.1275104	
SLAIN2		1.1269878	
ZMYND19		1.1267157	
TIMM50		1.1266067	
ANGPTL1		1.1262951	
BCS1L		1.1256353	
LYRM4		1.1254396	
PDP2		1.1246469	
MAN2C1		1.1239892	
MCRIP1		1.1232464	
ANAPC2		1.1222885	
TRIM68		1.1215726	
MIAT		1.1213046	
FRMD4A		1.1212918	
TMEM50B		1.1210868	
ABHD1		1.1207896	
AP4S1		1.119959	
SURF4		1.1197238	
POLA2		1.11902	
PPP2R2D		1.1186403	
APOBEC3D		1.1184605	
NEDD4L		1.1182283	
RPS17		1.1174185	
CEMIP		1.1170224	
AK2		1.116935	
IKZF4		1.1152425	
FAM153CP		1.1151617	
ZNF440		1.1151166	
ATP5F1B		1.1148065	
TSPAN15		1.1145673	
AIFM1		1.1143777	
CROCC2		1.113794	
CCNC		1.11333	
OSBPL1A		1.1132057	
TFCP2		1.1130899	
BRCC3		1.1124833	
ZKSCAN1		1.1122308	
MAST3		1.1110429	
NR2C1		1.1106718	
GNE		1.1104317	
HCN2		1.1102031	
TNFRSF4		1.1099846	
UBR3		1.1093699	
ZNF503		1.1089966	
KCNQ5		1.1088896	
ANKIB1		1.108311	
NAE1		1.1078798	
HSPBP1		1.1078441	
SLC66A3		1.1073112	
GPHN		1.1071573	
LPCAT4		1.1069068	
CCDC22		1.1060337	
ELOVL1		1.1059009	
ZSWIM1		1.1048839	
UBTD2		1.1028869	
QDPR		1.1027403	
CREBZF		1.102712	
CTPS1		1.1019573	
CYB5D2		1.1011779	
RAB11FIP1		1.1011679	
DYM		1.1010641	
PSMC4		1.1010636	
HSD17B7		1.101003	
PRSS53		1.1003101	
CLECL1		1.0995221	
PMM1		1.0992554	
POU2F2		1.0965778	
SAE1		1.0963229	
RSRC1		1.09618	
PDE9A		1.0961702	
CTNND1		1.095652	
SPEN		1.0954517	
RNF43		1.0953391	
KTN1		1.0949419	
ATP6		1.0931332	
RNF17		1.092158	
ZDHHC24		1.0917854	
MOB3B		1.0890788	
CAPN7		1.0886434	
GPR135		1.0885004	
DTNB		1.0883598	
ZNF25		1.0879682	
PARL		1.0877724	
WDR35		1.0877277	
CEACAM21		1.0876487	
LRP6		1.0876012	
ACVR2A		1.0872546	
POLD1		1.0871356	
PARG		1.0861838	
LRRC63		1.0846689	
NEFH		1.0846469	
SLC4A8		1.0844076	
CUL5		1.0843297	
DHDDS		1.0839546	
NBPF20		1.0839193	
AASDHPPT		1.0832169	
NBDY		1.0824952	
LAMB2		1.0809952	
SAFB		1.080008	
CTSO		1.0794536	
CEBPZ		1.0793046	
BLOC1S5		1.0792854	
LACC1		1.0790756	
LYRM2		1.078929	
NEK9		1.0788093	
UHMK1		1.0787729	
FBXW11		1.0784705	
NUBP1		1.0772096	
CEACAM19		1.0764182	
CDC37L1		1.0743376	
DCUN1D5		1.0732911	
AGO1		1.0726984	
FAAP20		1.0725859	
LY6G5B		1.0723889	
TMEM250		1.0719565	
ZC3H12B		1.0717103	
FAAP100		1.0714078	
PAPSS2		1.0711883	
MXRA7		1.0706413	
ADRM1		1.0704294	
GEMIN2		1.0701243	
RABGGTB		1.0689391	
LOC107984875		1.0671967	
PPP1R37		1.0671114	
FEM1A		1.066627	
RCOR3		1.0662389	
PRMT1		1.0659202	
MIB2		1.0656778	
PDZD4		1.064705	
TM2D1		1.0645909	
SFR1		1.0645603	
CCDC59		1.0634881	
PAIP1		1.0631156	
ZFAND1		1.062616	
GLIPR1		1.0621971	
MAN2B2		1.0619559	
NGDN		1.0619376	
CAPNS1		1.0616597	
MRPL19		1.061486	
ACTR2		1.0609335	
EIF1AX		1.0594674	
NEIL1		1.0590628	
ZBTB45		1.0579385	
PCNP		1.057828	
ERAP1		1.0577935	
MIB1		1.0571543	
TTTY15		1.0561262	
USP9Y		1.0561262	
MTFR1L		1.0548807	
COL10A1		1.0515931	
KMT2B		1.0509737	
HECTD2		1.0502036	
ITLN1		1.0499777	
MECR		1.0497229	
TRA2B		1.0495634	
C15orf39		1.0493429	
COG6		1.0489116	
TTYH2		1.0487376	
IFIT1B		1.0484825	
MLLT10		1.048091	
ANGPTL7		1.0479445	
MRPL49		1.0462681	
PMF1		1.0457591	
DTD1		1.0457385	
WDR86		1.0446635	
TUBB4A		1.0443046	
CHMP3		1.044198	
ATAD1		1.0435579	
CST3		1.0428133	
GPN1		1.0405636	
FBXO34		1.0405385	
IQCE		1.040448	
ARL1		1.0400424	
NDRG4		1.0399364	
TP53TG5		1.038049	
ZNF365		1.0379475	
GPR153		1.0375158	
RPS7		1.0374726	
ZNF518B		1.0371878	
CCDC78		1.0367622	
NR3C1		1.0357606	
MICOS13		1.0347996	
ANKHD1		1.0342257	
TMEM203		1.0338608	
KRT18		1.032571	
YAE1		1.0317531	
TBC1D16		1.0315975	
BAIAP3		1.0315706	
TRMT1		1.0315332	
JMJD8		1.0313194	
PEX12		1.0310081	
FAM186B		1.0309433	
ZNF330		1.0307566	
SLC2A11		1.0298225	
STAT4		1.0292956	
TMA16		1.0292121	
BAG2		1.0288174	
GPT		1.028374	
TP53BP1		1.0280336	
NUDT19		1.0277714	
PYROXD1		1.0269073	
LCLAT1		1.0259175	
CLPB		1.0256413	
RPL31		1.0256206	
ZDHHC14		1.0255003	
FGFBP3		1.0236281	
POU5F1B		1.0236238	
APOBEC3C		1.0222744	
SLC25A2		1.0222719	
REX1BD		1.0220214	
SLC25A26		1.0219733	
RGPD8		1.0219212	
IQGAP1		1.0216743	
TATDN1		1.0208529	
TUBGCP3		1.0205477	
CDKN1C		1.0202867	
TMED3		1.0194236	
ZNF195		1.0192077	
MRPL2		1.0189373	
PUS7L		1.0182905	
NUDCD2		1.0177668	
PAIP2		1.017379	
GOLIM4		1.0169637	
EFHC1		1.0167325	
COX18		1.0145564	
FAM161B		1.0144525	
NSL1		1.013956	
LYRM9		1.0137196	
ERBB3		1.013589	
DLK2		1.0135485	
MLH1		1.0130162	
RNF139		1.0125729	
LZTS3		1.0123506	
RPS6KL1		1.0121886	
COBLL1		1.0120543	
IQCC		1.0114943	
POLR2E		1.0111868	
TMEM102		1.0104789	
SPNS1		1.0100288	
